City	lat	lng	person	category	date	Street	Description	Color
London	51.507351	-0.127758	Ida B. Wells	Wells	 Wed 16 May 1894		"Ecclesion Square, Congregational Church, Belgrave, London. Evening lecture on lynch law."	sunflower
London	51.507351	-0.127758	Ida B. Wells	Wells	 Tues 22 May 1894		"Exeter Hall, evening lecture on lynch law."	sunflower
London	51.507351	-0.127758	Ida B. Wells	Wells	 Wed 23 May 1894		"Centenary Hall, 17, Bishopsgate Street. Evening lecture on 7.30pm. Annual meeting of the Aborigines' Protection Society."	sunflower
London	51.507351	-0.127758	Ida B. Wells	Wells	 Thurs 31 May 1894		"George Row Chapel, evening lecture on lynch law."	sunflower
London	51.507351	-0.127758	Ida B. Wells	Wells	 Mon 4 June 1894		"Ideal Club, evening 8.30pm lecture on lynch law"	sunflower
London	51.507351	-0.127758	Ida B. Wells	Wells	 Wed 6 June 1894		"Westminster Palace Hotel, breakfast meeting on lynch law."	sunflower
London	51.507351	-0.127758	Ida B.Wells	Wells	 Sun 27? May 1894		"Little Portland St Chapel, Great Portland St W. Evening lecture, 7pm, on 'What England Can Do For Us.'"	sunflower
London	51.507351	-0.127758	J. Pennington		 Mon 19 May 1851		"Freemason's Tavern, evening lecture on slavery. Public soiree of British and Foreign Antislavery Society. With Josiah Henson, Henry Highland Garnet and Rev. Crummell."	sky
London	51.507351	-0.127758	John Anderson		 Thurs 20 June 1861		Evening lecture from slavery. Collection made to help Anderson	fuscia
London	51.507351	-0.127758	John Anderson		 Tues 2 July 1861		"Exeter Hall, evening meeting on slavery."	fuscia
London	51.507351	-0.127758	John Anderson		 Wed 9 Oct 1861		"Temperance meeting. Shirley's Temperance Hotel, Queen's Square, Bloomsbury. Evening."	fuscia
London	51.507351	-0.127758	Josiah Henson	Henson	 Mon 13 May 1851	Great Queen Street	"Freemason's hall, Great Queen St, Lincoln's Inn Fields, chair at 7pm. Meeting of the British and Foreign Antislavery Society. With Alexander Crummell and Henry Highland Garnet."	blue
London	51.507351	-0.127758	Josiah Henson	Henson	 Thurs 17 July 1851		Ragged and Industrial School.	blue
London	51.507351	-0.127758	Josiah Henson	Henson	 Mon 21 July 1851		"Meeting of the British and Foreign Antislavery Society, Exeter Hall evening lecture."	blue
London	51.507351	-0.127758	Josiah Henson	Henson	 Mon 17 May 1852		"Crosby Hall, Bishopsgate Street, meeting of the British and Foreign Antislavery Meeting. Evening lecture."	blue
London	51.507351	-0.127758	Josiah Henson	Henson	 ? Sept 1876		Evening lecture.	blue
London	51.507351	-0.127758	Martin Delany		 Mon 16 July 1860		"Great Hall of King's College, Somerset House. International Statistics Conference."	grey
London	51.507351	-0.127758	Martin Delany		 3rd Week May 1860	35 Bedford Square	Evening lecture of Niger Valley Exploring Party. Meeting of African Christian Civilisation Committee.	cloud
London	51.507351	-0.127758	Nathanial Paul		 Sat 13 July 1833		"Lecture against the Colonization Society, Exeter Hall. Evening."	brown
London	51.507351	-0.127758	Prof. William Allen		 Mon 1 August 1853		Evening lecture	spring
London	51.507351	-0.127758	Rev Sella Martin	Martin	 Wed 25 Feb 1863		"Whittington Club, a soiree to honour George Thompson. Evening."	green
London	51.507351	-0.127758	Rev Sella Martin	Martin	 Mon 23 March 1863		"Literary Institution, Nelson Street, evening lecture on emancipation."	green
London	51.507351	-0.127758	Rev Sella Martin	Martin	 Fri 24 April 1863		"Evening lecture at St James Hall, Freed Men's Aid Society."	green
London	51.507351	-0.127758	Rev Sella Martin	Martin	 Thurs 19 Nov 1863		"St James Hall, evening - banquet in honour of thanksgiving."	green
London	51.507351	-0.127758	Rev Sella Martin	Martin	 Sat 8 July 1865	45 Great Ormond Street	"Working Men's College, evening lecture on 'Freedmen of America.'"	green
London	51.507351	-0.127758	Rev Sella Martin	Martin	 July 1867		"Breakfast to William Lloyd Garrison, St James Hall."	green
London	51.507351	-0.127758	Rev. Allen		 Tues 2 July 1861		"Exeter Hall, evening lecture on escape from slavery."	mold
London	51.507351	-0.127758	Rev. Sella Martin	Martin	 3rd week Dec 1861		"Congregational Chapel, Markham Square, Chelsea. Evening lecture on slavery and the Civil War"	green
London	51.507351	-0.127758	Rev. Sella Martin	Martin	 late Jan/early Feb 1863		"C.F. Adam's Residence, Portland Place."	green
London	51.507351	-0.127758	Rev. Sella Martin	Martin	 Thurs 12 Feb 1863		"Congregational Church, evening lecture on slavery."	green
London	51.507351	-0.127758	Rev. Sella Martin	Martin	 early May 1863		"Finsbury Chapel, evening lecture on negro emancipation."	green
London	51.507351	-0.127758	Samuel Ward		 Tues 16 May 1853		"Exeter Hall, evening lecture of British and Foreign Antislavery Society."	burgundy
London	51.507351	-0.127758	Samuel Ward		 Tues 21 June 1853	Great Queen Street	"Freemason's Hall, Great Queen Street, Lincoln's Inn Fields, 7.30pm."	burgundy
London	51.507351	-0.127758	Samuel Ward		 End of Nov 1854		"London Tavern, antislavery conference."	burgundy
London	51.507351	-0.127758	Sarah Remond		 Wed 15 June 1859		"Music Hall, Store Street, Bedford Square. Evening lecture on slavery."	red
London	51.507351	-0.127758	William & Ellen Craft	Craft	 Fri 14? June 1851	Great Queen Street	"Freemason's Tavern, London. Evening lecture on slavery and Fugitive Slave Law."	light blue
London	51.507351	-0.127758	William Craft	Craft	 Thurs 18 May 1855		"Crosby Hall, British and Foreign Antislavery Meeting. Evening lecture."	light blue
London	51.507351	-0.127758	William Craft	Craft	 3rd week May 1867		"Radley's Hotel, meeting of Aborigines' Protection Society."	light blue
London	51.507351	-0.127758	William Wells Brown	WellsBrown	 Wed 16 Oct 1850		"London Tavern, evening lecture on slavery. Soiree to George Thompson."	cloud
London	51.507351	-0.127758	William Wells Brown	WellsBrown	 Fri 14 June 1851	Great Queen Street	Evening lecture on slavery and the Fugitive Slave Law.	cloud
London	51.507351	-0.127758	William Wells Brown	WellsBrown	 Fri 1 August 1851	Threadneedle Street	"Hall of Commerce, London. Evening lecture on anniversary of West India emancipation."	cloud
London	51.507351	-0.127758	William Wells Brown	WellsBrown	 Mon 1 August 1853		Evening lecture celebrating anniversary of West India emancipation.	cloud
London Borough of Islington	51.546506	-0.105806	Ida B. Wells	Wells	 Thurs 4 May 1893		"Evening lecture, 7.30pm. Friend's Institute, London."	sunflower
Lowestoft	52.481138	1.753449	William Wells Brown	WellsBrown	 ? May 1850		"Norfolk, evening lecture on slavery."	cloud
Manchester	53.480759	-2.242631	Charles Remond		 26 August 1840		"Corn Exchange, evening."	light purple
Manchester	53.480759	-2.242631	Henry 'Box' Brown	BoxBrown	 Spring 1852			red
Manchester	53.480759	-2.242631	J. Pennington		 Wed 19 Feb 1862		"Upper Schoolroom of Dr McKerrow's Church, evening lecture on slavery."	sky
Manchester	53.480759	-2.242631	Samuel Ward		 Tues 1 August 1854		"Athenaeum, Mosley St. Lecture on anniversary of West India emancipation."	burgundy
Manchester	53.480759	-2.242631	William Wells Brown	WellsBrown	 Tues 1 August 1854	Mosley Street	"Athenaeum, evening lecture on anniversary of West India emancipation."	cloud
Maryport	54.714441	-3.49494	Henry Highland Garnet		 Early Nov 1850		Evening lecture on slavery and tobacco.	orange
Morley	53.744513	-1.598045	William Wells Brown	WellsBrown	 Tues 15 Jan 1850	Albion Street	"Stock Exchange Hall, evening lecture on slavery."	cloud
Newcastle upon Tyne	54.978252	-1.61778	Henry 'Box' Brown	BoxBrown	 Mon 4 Oct 1852	Nelson Street	"Music Hall, evening."	red
Newcastle upon Tyne	54.978252	-1.61778	Henry 'Box' Brown	BoxBrown	 Tues 5 Oct 1852	Nelson Street	"Music Hall, evening."	red
Newcastle upon Tyne	54.978252	-1.61778	Henry 'Box' Brown	BoxBrown	 Wed 6 Oct 1852	Nelson Street	"Music Hall, evening."	red
Newcastle upon Tyne	54.978252	-1.61778	Henry 'Box' Brown	BoxBrown	 Thurs 7 Oct 1852	Nelson Street	"Music Hall, evening."	red
Newcastle upon Tyne	54.978252	-1.61778	Henry 'Box' Brown	BoxBrown	 Fri 8 Oct 1852	Nelson Street	"Music Hall, evening."	red
Newcastle upon Tyne	54.978252	-1.61778	Moses Roper	Roper	 2nd week March 1840		"Lecture Room, Nelson Street. Evening lecture on slavery. Exhibited whips and chains"	yellow
Newcastle upon Tyne	54.978252	-1.61778	Nathanial Paul		 Mon 18 August 1834		"St James' Chapel, Blackett Street, evening."	brown
Newcastle upon Tyne	54.978252	-1.61778	Prof William Allen		 Mon 19 Dec 1853		"Evening lecture, St Nicholas' Reading Room."	spring
Newcastle upon Tyne	54.978252	-1.61778	William Craft	Craft	 Thurs 27 Sept 1863		British Association.	light blue
Newcastle upon Tyne	54.978252	-1.61778	William Craft	Craft	 Fri 28 Sept 1863		British Association.	light blue
Newcastle upon Tyne	54.978252	-1.61778	William Wells Brown	WellsBrown	 Wed 13 Dec 1849		"Lecture Room, Nelson Street, evening lecture on slavery."	cloud
Newcastle upon Tyne	54.978252	-1.61778	William Wells Brown	WellsBrown	 Mon 11 Nov 1850		"Lecture Room, Nelson Street. Evening lecture on slavery."	cloud
Newport	51.584151	-2.997664	William Wells Brown	WellsBrown	 Mon 24 June 1850	Pyle Street	"Isle of Wight, Athenaeum. Evening lecture on slavery."	cloud
Newport	51.584151	-2.997664	William Wells Brown	WellsBrown	 Tues 25 June 1850	Pyle Street	"Athenaeum, evening lecture on slavery."	cloud
Newtownards	54.591379	-5.69317	Henry Highland Garnet		 Tues 28 Jan 1851		"Evening lecture on slavery, First Presbyterian Church. 1,500 people."	orange
Norfolk	52.613969	0.886402	William Wells Brown	WellsBrown	 ? May 1850		"St Andrews Hall, evening lecture on slavery."	cloud
Norwich	52.630886	1.297355	Alexander Crummell	Crummell	 Tues 23 April 1850		"St Peter's Church, morning lecture."	red dust
Norwich	52.630886	1.297355	Alexander Crummell	Crummell	 Tues 23 April 1850		"St Clement's Church, evening."	red dust
Nottingham	52.954783	-1.158109	Henry 'Box' Brown	BoxBrown	 Mon 15 May 1854		"Exchange Rooms, evening."	red
Nottingham	52.954783	-1.158109	Henry 'Box' Brown	BoxBrown	 Until 3rd week May 1854		"Exchange Rooms, evening."	red
Nottingham	52.954783	-1.158109	Henry 'Box' Brown	BoxBrown	 June 1854		"Exchange Rooms, evening."	red
Nottingham	52.954783	-1.158109	Josiah Henson	Henson	 Mon 11 Dec 1876		Evening lecture.	blue
Nottingham	52.954783	-1.158109	Moses Roper	Roper	 Fri 30 October 1857		"Church School Room, Farnsfield. Evening lecture on slavery."	yellow
Otley	53.905825	-1.691786	Moses Roper	Roper	 Mon 15 March 1847		"Free School, Otley, Leeds. Evening lecture on slavery."	yellow
Padiham	53.802132	-2.315723	Henry 'Box' Brown	BoxBrown	 Fri 28 March 1851		"Assembly Hall, Padiham. Evening."	red
Padiham	53.802132	-2.315723	Henry 'Box' Brown	BoxBrown	 Sat 29 March 1851		"Assembly Hall, evening."	red
Penrhos	53.300496	-4.600263	Thomas Johnson		 18 June 1894		"Welsh Baptist Chapel, evening lecture on Baptist Missionary work in support of Congo Institute"	white
Poole	50.71505	-1.987248	Moses Roper	Roper	 3rd week July 1839		Independent Meeting House.	yellow
Poole	50.71505	-1.987248	Moses Roper	Roper	 2nd week of July 1839		"Probably Poole. Above Bar Chapel, evening."	yellow
Portsmouth	50.819768	-1.087977	Josiah Henson	Henson	 Mid Sept 1876		"Lecture Hall, Soldier's Institute. Evening lecture."	blue
Portsmouth	50.819768	-1.087977	Josiah Henson	Henson	 Mid Sept 1876		"Lecture Hall, Soldier's Institute. Evening lecture."	blue
Preston	53.763201	-2.70309	Alexander Crummell	Crummell	 Mon 10 Sept 1849		"Corn Exchange, evening lecture."	red dust
Preston	53.763201	-2.70309	Alexander Crummell	Crummell	 Sun 23 Sept 1849		"St Mark's Church, Witton."	red dust
Preston	53.763201	-2.70309	Henry 'Box' Brown	BoxBrown	 Mon 28 Feb 1853	Lune Street	"Exchange Rooms, Preston. 8pm"	red
Preston	53.763201	-2.70309	Henry 'Box' Brown	BoxBrown	 Tues 1 March 1853	Lune Street	"Exchange Rooms, 8pm."	red
Preston	53.763201	-2.70309	Henry 'Box' Brown	BoxBrown	 Wed 2 March 1853	Lune Street	"Exchange Rooms, 8pm."	red
Preston	53.763201	-2.70309	Henry 'Box' Brown	BoxBrown	 Thurs 3 March 1853	Lune Street	"Exchange rooms, 8pm."	red
Preston	53.763201	-2.70309	Henry 'Box' Brown	BoxBrown	 Fri 4 March 1853	Lune Street	"Exchange Rooms, 8pm."	red
Preston	53.763201	-2.70309	Henry 'Box' Brown	BoxBrown	 Sat 5 March 1853	Lune Street	"Exchange Rooms, 8pm."	red
Preston	53.763201	-2.70309	Henry 'Box' Brown	BoxBrown	 2nd Week March 1853	Lune Street	"Exchange Rooms, evening."	red
Preston	53.763201	-2.70309	Rev Sella Martin	Martin	 Wed 2 Sept 1863		"Corn Exchange, evening lecture on slavery."	green
Preston	53.763201	-2.70309	Sarah Remond		 Tues 9 Oct 1860		"Theatre, Avenham. Evening lecture on slavery, at 8pm. Mayor as chairman."	red
Rochdale	53.609714	-2.1561	Henry 'Box' Brown	BoxBrown	 Tues 18 Oct 1853		"Evening, musical entertainment. Public Hall, Baillie St."	red
Rotherham	53.432604	-1.363501	James Watkins		 Mon 24 July 1854		"Mechanics Hall, evening lecture on slavery."	teal
Sheffield	53.381129	-1.470085	Henry 'Box' Brown	BoxBrown	 Sat 28 May 1853		Evening.	red
Sheffield	53.381129	-1.470085	Henry 'Box' Brown	BoxBrown	 Sun 29 May 1853			red
Sheffield	53.381129	-1.470085	Henry 'Box' Brown	BoxBrown	 Mon 30 May 1853			red
Sheffield	53.381129	-1.470085	Henry 'Box' Brown	BoxBrown	 Tues 31 May 1853			red
Sheffield	53.381129	-1.470085	Henry 'Box' Brown	BoxBrown	 Wed 1 June 1853			red
Sheffield	53.381129	-1.470085	Henry 'Box' Brown	BoxBrown	 First week June 1853			red
Sheffield	53.381129	-1.470085	James Watkins		 Tues 18 July 1854		"Mount Zion Chapel, evening lecture on slavery."	teal
Sheffield	53.381129	-1.470085	James Watkins		 Wed 19 July 1854		"Mount Tabor Chapel, Wellington St."	teal
Sheffield	53.381129	-1.470085	James Watkins		 Tues 25 July 1854		"Queen Street Chapel, evening lecture on slavery."	teal
Sheffield	53.381129	-1.470085	James Watkins		 Thurs 27 July 1854		"Townhead Street Chapel, evening lecture on slavery."	teal
Sheffield	53.381129	-1.470085	Josiah Henson	Henson	 Sun 28 Jan 1877		"Albert Hall, 2.30pm. Tickets had to be issued to cope with demand."	blue
Sheffield	53.381129	-1.470085	Josiah Henson	Henson	 Mon 29 Jan 1877		"Albert Hall, 12pm."	blue
Sheffield	53.381129	-1.470085	Josiah Henson	Henson	 Mon 29 Jan 1877		7.30pm lecture.	blue
Sheffield	53.381129	-1.470085	Josiah Henson	Henson	 Tues 30 Jan 1877		Rev. C.H. Spurgeon's Tabernacle.	blue
Sheffield	53.381129	-1.470085	Moses Roper	Roper	 Wed 18 April 1838		"Howard Street Chapel. Lecture on slavery, evening. Exhibited a ""negro flapper."""	yellow
Sheffield	53.381129	-1.470085	Moses Roper	Roper	 Mon 7 May 1838		Morning lecture on slavery. Mount Zion Chapel. 200 copies of Narrative sold.	yellow
Sheffield	53.381129	-1.470085	Rev Sella Martin	Martin	 Wed 11 Oct 1865		Read a paper at the Social Science Congress	green
Sheffield	53.381129	-1.470085	Rev. R.M. Johnson		 Mon 20 June 1870		"Petre Street Chapel, Ellesmere Road, evening lecture on slavery and the Underground Railroad."	brown
Sheffield	53.381129	-1.470085	Rev. Sella Martin	Martin	 Mon 13 July 1863		"Temperance Hall, Townhead St. Evening lecture on Civil War."	green
Sheffield	53.381129	-1.470085	Samuel Ward		 First week of August 1854		Meeting of Colonial Missionary Society.	burgundy
Sheffield	53.381129	-1.470085	Turner Williams		 Mon 11 July 1853		"Evening lecture. Mechanics Institution, Surrey Street. Mayor as chair."	black
Sheffield	53.381129	-1.470085	Turner Williams		 Wed 13 July 1853		"Evening lecture on slavery, Mechanics Institution, Surrey Street."	black
Shipley	53.835927	-1.776978	William Henry Jackson		 Mon 23 March 1863		"Dining Hall, evening lecture about slavery and treatment of black men in the Northern states."	maize
Skipton	53.96285	-2.016279	Henry 'Box' Brown	BoxBrown	 3rd week of April 1851		Wesleyan School Room.	red
Skipton	53.96285	-2.016279	Moses Roper	Roper	 Mon 8 March 1847		British and Foreign School Room. Evening lecture on slavery.	yellow
Southwark	51.502781	-0.087738	William Wells Brown	WellsBrown	 Thurs 11 Oct 1849		"Borough Road Chapel, Southwark, London. Meeting to welcome Brown to UK."	cloud
Stowmarket	52.188902	0.997712	Alexander Crummell	Crummell	 Sun 24 Oct 1852		"Parish Church, daytime sermon."	red dust
Stowmarket	52.188902	0.997712	Alexander Crummell	Crummell	 Sun 24 Oct 1852		"Parish Church, evening."	red dust
Sudbury	52.041047	0.726706	William & Ellen Craft	Craft	 Mon 22? Feb 1855		"Possibly Sudbury, Essex. Evening lecture on slavery."	light blue
Wakefield	53.683298	-1.505924	Sarah Remond		 Thurs 12 Jan 1860		"Corn Exchange Buildings, evening lecture on slavery. 1,500 people there. Formed a committee for antislavery."	red
Whitby	54.486335	-0.613347	Moses Roper	Roper	 Early April 1840		"Meeting House, evening."	yellow
Wickhambrook	52.163459	0.557122	Moses Roper	Roper	 Mon 4 March 1861		Evening lecture on slavery.	yellow
Windsor	51.481728	-0.613576	Josiah Henson	Henson	 Sat 3 March 1877		Afternoon tea and met Queen Victoria.	blue
Wolverhampton	52.586973	-2.12882	Henry 'Box' Brown	BoxBrown	 March 1852			red
Woodditton	52.196066	0.423488	Moses Roper	Roper	 Thurs 7 February 1861		Evening lecture on slavery	yellow
York	53.959965	-1.087298	Samuel Ward		 Sun 22 August 1854		"Salem Chapel, evening lecture on slavery."	burgundy
York	53.959965	-1.087298	Samuel Ward		 Tues 24 Oct 1854		"Festival Concert Room, evening lecture on slavery."	burgundy
York	53.959965	-1.087298	William & Ellen Craft	Craft	 Mon 24 March 1851	Goodramgate	"Evening lecture on slavery, Lecture Hall."	light blue
York	53.959965	-1.087298	William Wells Brown	WellsBrown	 Mon 24 March 1851	Goodramgate	"Lecture hall, evening lecture on slavery."	cloud
